D1;DS1;DSF; DpA;DpB; T1; T2;T3;T4;deltaT;P;M01; M02;VA ;VB ;D2A; D2B;Ds;TS1;SF;D3A;D3B;DS2A;DS2B;POA;POB;TsA; TsB;SFA; SFB;DgA;YseA;YsynA; YuntA;CaoA;DgB;YseB;YsynB; YuntB;CaoB;Ym ;CaO;R
215;1653;110;223;243;87;82,71;82,50;81,45;1,050;316,95;90,29;49,29;379;497;368;358;1478;32,70;32,34;104,32;97,76;1244;1245;24,66;24,70;0,98;1,01;31,36;31,85;133;0,12;0,54;0,2;32,61;132;0,13;0,52;0,21;32,52;0,860;32,57;95,51
243;1652;110;235;258;89;82,63;82,43;80,94;1,494;315,46;89,35;64,60;418;491;371;388;1501;34,49;32,10;97,69;104,84;1246;1248;24,85;24,79;0,95;0,98;31,85;30,38;140;0,13;0,53;0,22;32,41;145;0,14;0,5;0,23;32,46;0,875;32,44;95,41
239;1626;110;240;257;88;82,41;82,18;80,73;1,450;315,53;89,04;69,99;331;404;404;407;1500;34,49;34,85;105,22;116,09;1250;1250;24,85;24,79;0,95;0,98;31,85;30,38;140;0,14;0,55;0,21;32,32;142;0,12;0,55;0,2;32,54;0,885;32,43;95,36
256;1615;109;241;266;89;82,26;82,00;80,66;1,335;314,89;87,05;60,42;406;498;383;387;1506;35,78;29,52;107,19;108,67;1243;1242;24,85;24,79;0,95;0,98;31,85;30,38;136;0,14;0,56;0,2;32,55;138;0,15;0,57;0,2;32,58;0,910;32,57;95,25
220;1062;26;48;37;73;77,24;56,80;78,37;0,988;760,43;85,19;92,50;707;737;261;232;1502;35,25;28,58;90,86;60,90;1245;1246;24,78;24,62;0,88;0,75;31,36;31,85;98;0,11;0,57;0,2;32,49;173;0,12;0,57;0,21;32,51;0,890;32,50;95,34
242;1512;82;207;235;86;80,78;73,35;79,06;1,461;321,87;85,64;66,54;487;521;335;342;1469;32,33;32,50;93,77;115,75;1235;1237;24,78;24,62;0,88;0,75;31,36;31,85;135;0,07;0,56;0,21;32,55;136;0,09;0,57;0,2;32,47;0,850;32,51;95,56
246;1619;110;239;249;88;82,76;82,55;81,37;1,168;317,71;88,81;66,11;491;554;366;397;1495;35,74;30,74;97,89;115,57;1231;1234;24,78;24,62;0,88;0,75;31,36;31,85;137;0,14;0,51;0,2;32,51;138;0,1;0,54;0,21;32,44;0,850;32,48;95,55
247;1633;108;261;259;89;82,75;82,55;81,38;1,171;315,84;88,48;82,57;447;494;384;419;1490;33,43;33,08;85,36;117,66;1247;1249;24,87;24,92;0,90;0,94;29,89;30,38;138;0,09;0,5;0,2;32,55;139;0,07;0,53;0,21;32,51;0,800;32,53;95,82
239;1628;110;257;269;89;82,49;82,28;80,78;1,497;318,14;85,22;69,22;443;467;389;406;1490;33,90;27,07;88,57;122,30;1245;1246;24,87;24,92;0,90;0,94;29,89;30,38;138;0,1;0,53;0,2;32,53;140;0,11;0,55;0,2;32,55;0,845;32,54;95,59
249;1642;110;239;238;88;82,80;82,65;81,60;1,051;318,10;89,57;67,82;387;463;369;388;1480;33,34;31,18;100,13;124,77;1244;1244;24,87;24,92;0,90;0,94;29,89;30,38;138;0,12;0,56;0,21;32,50;140;0,1;0,58;0,2;32,41;0,885;32,46;95,36
223;1645;110;236;237;89;83,03;82,88;81,75;1,133;314,98;91,42;72,07;462;531;393;389;1485;32,72;32,24;104,19;112,54;1253;1253;24,57;24,38;0,81;0,76;32,34;31,85;138;0,15;0,51;0,2;32,65;140;0,15;0,56;0,21;32,56;0,890;32,61;95,36
220;1640;97;242;262;88;82,32;82,17;81,04;1,136;322,81;87,25;65,75;427;473;377;383;1493;34,05;30,02;103,31;114,15;1248;1250;24,57;24,38;0,81;0,76;32,34;31,85;140;0,14;0,54;0,22;32,56;139;0,14;0,57;0,21;32,70;0,910;32,63;95,26
222;1647;110;234;232;90;82,78;82,58;81,53;1,048;317,08;87,72;63,50;430;498;367;387;1493;34,59;31,48;96,64;130,06;1241;1240;24,57;24,38;0,81;0,76;32,34;31,85;131;0,14;0,57;0,22;32,59;131;0,13;0,58;0,23;32,50;0,935;32,55;95,12
244;1648;110;238;245;89;82,73;82,55;81,56;0,991;315,53;90,45;71,84;429;480;374;390;1495;34,37;32,10;90,26;123,54;1241;1244;24,57;24,50;1,02;0,98;31,85;31,36;135;0,08;0,56;0,21;32,47;135;0,1;0,58;0,2;32,51;0,865;32,49;95,47
239;1624;110;242;242;90;82,52;82,33;81,38;0,949;314,82;91,53;72,92;403;439;376;413;1493;33,14;33,09;92,28;139,18;1255;1255;24,57;24,50;1,02;0,98;31,85;31,36;134;0,11;0,59;0,2;32,53;135;0,11;0,58;0,2;32,54;0,895;32,54;95,32
257;1613;110;240;234;90;82,48;82,27;81,00;1,263;315,03;93,27;70,39;450;509;379;395;1494;34,57;30,26;98,02;134,31;1241;1239;24,57;24,50;1,02;0,98;31,85;31,36;136;0,07;0,61;0,23;32,44;136;0,08;0,58;0,23;32,55;0,900;32,50;95,29
195;1611;91;196;200;89;81,35;81,10;80,39;0,711;316,91;86,98;50,00;431;513;325;329;1500;34,74;33,38;90,29;115,95;1247;1249;24,47;24,68;1,01;0,98;31,36;30,87;113;0,11;0,62;0,21;32,56;110;0,12;0,59;0,21;32,54;0,930;32,55;95,14
170;1647;80;178;179;88;81,42;81,04;80,40;0,645;325,30;82,71;47,53;507;548;290;281;1475;32,80;30,99;72,36;96,12;1242;1243;24,47;24,68;1,01;0,98;31,36;30,87;105;0,1;0,6;0,22;32,68;101;0,11;0,61;0,2;32,51;0,920;32,60;95,20
246;1621;110;286;278;89;82,57;82,36;81,17;1,186;323,14;83,03;91,29;311;378;417;426;1495;34,79;29,46;85,57;111,18;1239;1240;24,47;24,68;1,01;0,98;31,36;30,87;126;0,1;0,64;0,23;32,66;122;0,1;0,63;0,23;32,45;0,965;32,56;94,96
178;1637;80;242;248;85;82,06;81,72;80,67;1,046;330,25;79,32;70,24;433;468;361;372;1471;#DIV/0!;34,48;77,95;91,66;1241;1245;24,87;24,73;1,02;0,96;30,87;30,38;105;0,13;0,67;0,2;32,61;100;0,11;0,66;0,22;32,68;0,995;32,65;94,82
144;1676;65;216;206;82;82,02;80,72;80,39;0,567;331,35;78,62;62,00;412;554;308;285;1463;#DIV/0!;33,32;81,82;107,14;1246;1251;24,87;24,73;1,02;0,96;30,87;30,38;122;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;123;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
116;1690;60;228;26;81;81,94;79,66;79,86;0,400;328,68;81,18;90,72;244;801;395;209;1509;#DIV/0!;29,53;94,23;145,14;1252;#DIV/0!;24,87;24,73;1,02;0,96;30,87;30,38;117;0,18;0,55;0,22;32,63;145;0,11;0,74;0,21;32,67;1,005;32,65;94,77
127;1688;62;231;0;83;82,65;80,06;80,61;0,641;329,29;82,98;87,09;343;786;396;#DIV/0!;1493;#DIV/0!;27,62;87,46;#DIV/0!;1257;#DIV/0!;26,31;26,77;0,88;1,05;30,38;28,42;115;0,13;0,57;0,21;32,55;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
120;1691;60;223;87;83;82,72;79,80;81,34;#DIV/0!;325,81;82,03;92,24;548;677;322;391;1498;#DIV/0!;32,22;96,85;107,12;1263;1266;26,31;26,77;0,88;1,05;30,38;28,42;130;0,12;0,56;0,21;32,50;140;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
121;1691;60;27;267;82;82,38;79,64;80,89;#DIV/0!;323,52;81,70;83,92;763;508;185;444;1500;#DIV/0!;29,10;91,25;133,53;#DIV/0!;1266;26,31;26,77;0,88;1,05;30,38;28,42;120;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;145;0,12;0,68;0,22;32,59;#DIV/0!;#DIV/0!;#DIV/0!
119;1677;62;82;202;82;82,58;80,93;81,07;0,259;323,36;81,41;64,02;610;588;406;383;1492;#DIV/0!;26,28;121,22;127,85;1263;1266;26,30;26,41;0,89;0,99;27,44;28,42;139;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;149;0,07;0,67;0,23;32,53;#DIV/0!;#DIV/0!;#DIV/0!
142;1677;62;260;0;81;82,08;81,04;80,85;0,372;326,26;81,57;86,09;223;752;438;#DIV/0!;1509;#DIV/0!;31,23;100,56;#DIV/0!;1260;#DIV/0!;26,30;26,41;0,89;0,99;27,44;28,42;141;0,13;0,56;0,21;32,65;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
171;1660;83;259;196;88;82,62;82,14;81,09;1,057;328,14;84,39;55,45;451;614;381;379;1477;#DIV/0!;27,07;103,18;120,72;1256;1253;26,30;26,41;0,89;0,99;27,44;28,42;130;0,07;0,55;0,21;32,56;135;0,07;0,53;0,23;32,50;0,830;32,53;95,66
191;1653;90;233;250;88;82,16;81,91;80,82;1,094;329,57;80,58;69,66;378;462;366;362;1486;#DIV/0!;29,00;98,83;103,76;1229;1230;24,06;24,15;1,03;0,98;27,93;28,42;120;0,07;0,54;0,2;32,55;120;0,07;0,55;0,21;32,46;0,820;32,51;95,71
198;1636;90;228;227;88;82,15;81,85;80,71;1,141;331,74;81,16;52,09;459;455;334;355;1456;#DIV/0!;29,83;80,76;121,83;1238;1238;24,06;24,15;1,03;0,98;27,93;28,42;111;0,05;0,55;0,21;32,53;110;0,08;0,55;0,21;32,74;0,825;32,64;95,70
192;1649;90;218;227;89;82,65;82,42;81,29;1,129;332,48;83,56;53,00;474;517;332;341;1465;#DIV/0!;30,85;88,97;102,06;1238;1241;24,06;24,15;1,03;0,98;27,93;28,42;114;0,11;0,57;0,2;32,77;114;0,1;0,58;0,21;32,69;0,885;32,73;95,40
192;1654;90;222;237;88;82,36;82,11;80,95;1,161;329,66;83,25;60,38;459;502;340;342;1492;#DIV/0!;31,30;92,25;98,30;1241;1243;24,38;24,43;0,90;0,93;31,85;31,85;120;0,08;0,54;0,2;32,51;120;0,1;0,56;0,22;32,48;0,850;32,50;95,55
187;1645;90;221;242;88;82,17;81,90;80,64;1,256;331,04;82,29;62,99;446;461;356;348;1497;#DIV/0!;24,50;96,17;99,39;1240;1239;24,38;24,43;0,90;0,93;31,85;31,85;120;0,09;0,55;0,21;32,51;120;0,1;0,55;0,21;32,52;0,855;32,52;95,53
195;1629;90;224;235;88;82,55;82,33;81,07;1,254;331,82;83,34;62,04;455;529;347;349;1468;#DIV/0!;28,79;104,47;99,30;1241;1239;24,38;24,43;0,90;0,93;31,85;31,85;115;0,09;0,56;0,21;32,65;115;0,09;0,58;0,22;32,49;0,875;32,57;95,43
194;1637;70;177;218;85;82,45;79,93;80,73;1,278;345,93;82,36;59,47;559;578;302;297;1469;#DIV/0!;30,14;70,76;95,54;1242;1242;24,67;24,73;0,95;1,01;28,91;29,40;113;0,09;0,55;0,19;32,63;110;0,11;0,56;0,19;32,57;0,845;32,60;95,59
208;1653;95;220;242;87;82,73;80,42;80,38;1,008;314,53;83,53;62,29;447;502;361;360;1468;#DIV/0!;28,97;103,15;107,08;1245;1245;24,67;24,73;0,95;1,01;28,91;29,40;119;0,1;0,54;0,2;32,52;119;0,11;0,57;0,21;32,51;0,865;32,52;95,48
228;1644;100;218;241;88;83,21;79,76;80,83;#DIV/0!;311,51;84,20;64,75;482;552;361;350;1515;#DIV/0!;27,20;96,32;100,81;1241;1241;24,67;24,73;0,95;1,01;28,91;29,40;120;0,14;0,57;0,19;32,69;120;0,1;0,59;0,2;32,56;0,895;32,63;95,34
216;1643;100;230;243;85;83,23;79,92;81,02;#DIV/0!;367,94;83,91;67,59;440;519;373;358;1510;35,23;31,91;80,77;99,27;1254;1254;25,05;24,99;0,90;1,03;24,99;26,95;127;0,1;0,58;0,2;32,64;125;0,14;0,6;0,19;32,69;0,905;32,67;95,29
214;1634;75;173;209;86;81,94;79,53;80,44;1,577;382,37;85,77;72,86;555;557;300;361;1481;33,34;34,16;73,41;111,81;1243;1242;25,05;24,99;0,90;1,03;24,99;26,95;118;0,09;0,58;0,21;32,51;125;0,06;0,61;0,22;32,53;0,885;32,52;95,37
235;1637;106;243;252;90;82,55;82,34;81,06;1,279;319,81;88,01;69,43;403;456;383;395;1520;37,68;27,01;106,79;116,87;1240;1241;25,05;24,99;0,90;1,03;24,99;26,95;135;0,08;0,57;0,2;32,49;135;0,1;0,6;0,19;32,57;0,870;32,53;95,45
236;1627;104;257;294;89;82,50;82,31;80,84;1,470;323,43;86,38;91,41;453;507;413;415;1496;35,38;33,44;105,23;99,79;1244;1245;24,89;24,77;1,09;0,98;29,40;28,91;131;0,09;0,58;0,2;32,72;131;0,11;0,62;0,2;32,61;0,900;32,67;95,32
177;1623;78;223;234;86;82,12;81,86;80,89;0,975;328,58;80,75;73,71;367;531;389;305;1487;33,72;35,22;111,10;112,23;1244;1244;24,89;24,77;1,09;0,98;29,40;28,91;117;0,12;0,57;0,22;32,68;117;0,13;0,61;0,22;32,64;0,935;32,66;95,13
189;1632;93;255;235;89;82,41;82,16;80,80;1,359;323,52;83,35;88,32;367;521;397;324;1514;36,94;25,07;96,72;100,96;1242;1241;24,89;24,77;1,09;0,98;29,40;28,91;128;0,12;0,57;0,22;32,56;129;0,13;0,61;0,22;32,48;0,935;32,52;95,11
253;1621;109;241;258;91;82,51;82,26;80,79;1,479;319,66;88,47;75,91;416;448;415;398;1477;32,13;31,67;119,08;120,80;1246;1245;24,71;24,86;1,03;0,97;28,91;29,40;134;0,1;0,61;0,21;32,57;133;0,16;0,62;0,2;32,56;0,950;32,57;95,04
239;1627;111;242;270;92;82,45;82,21;80,77;1,437;319,59;89,36;71,87;403;414;388;395;1511;36,24;31,60;102,98;111,20;1243;1244;24,71;24,86;1,03;0,97;28,91;29,40;137;0,12;0,65;0,2;32,51;137;0,11;0,64;0,21;32,50;0,965;32,51;94,95
211;1634;104;255;279;90;82,25;82,03;80,68;1,342;321,31;86,30;68,13;454;502;388;398;1491;34,20;33,02;111,02;113,04;1245;1246;24,71;24,86;1,03;0,97;28,91;29,40;135;0,09;0,64;0,21;32,51;135;0,11;0,61;0,23;32,52;0,945;32,52;95,06
263;1629;100;252;272;90;81,81;81,51;80,13;1,380;323,12;84,25;69,00;357;326;397;400;1481;33,47;29,89;99,54;94,02;1241;1243;24,31;24,45;1,07;1,03;29,40;29,89;130;0,11;0,62;0,22;32,51;130;0,12;0,6;0,22;32,67;0,945;32,59;95,07
254;1612;108;253;264;90;82,25;81,98;80,36;1,613;324,63;88,07;82,73;374;333;412;419;1498;35,24;32,46;104,58;116,04;1237;1238;24,31;24,45;1,07;1,03;29,40;29,89;134;0,11;0,6;0,22;32,55;134;0,12;0,59;0,23;32,60;0,935;32,58;95,12
251;1599;110;247;231;90;82,59;82,36;80,89;1,472;324,79;93,28;61,21;453;529;390;351;1483;33,45;31,97;125,00;122,52;1240;1241;24,31;24,45;1,07;1,03;29,40;29,89;135;0,11;0,58;0,22;32,56;135;0,11;0,57;0,2;32,51;0,895;32,54;95,32
195;1622;88;198;188;87;82,11;81,90;80,75;1,152;327,54;89,95;71,85;492;564;333;387;1506;36,44;32,16;120,55;111,26;1238;1239;24,80;24,71;0,98;1,01;29,40;29,89;128;0,14;0,58;0,2;32,45;113;0,12;0,59;0,2;32,59;0,915;32,52;95,22
259;1601;108;242;250;90;82,65;82,42;81,02;1,403;325,26;99,93;65,25;452;488;382;381;1482;32,81;30,26;105,75;123,51;1241;1242;24,80;24,71;0,98;1,01;29,40;29,89;121;0,1;0,57;0,21;32,42;129;0,09;0,58;0,2;32,45;0,875;32,44;95,41
254;1605;110;224;247;89;82,28;82,06;80,62;1,440;318,27;97,07;60,89;427;464;382;387;1474;31,76;31,47;127,50;114,51;1248;1248;24,80;24,71;0,98;1,01;29,40;29,89;129;0,13;0,61;0,2;32,54;131;0,12;0,57;0,22;32,47;0,925;32,51;95,16
203;1630;94;192;270;88;82,16;81,90;80,71;1,192;325,62;90,92;62,73;525;508;361;381;1508;35,84;30,86;114,43;104,90;1245;1245;24,68;24,70;1,04;0,98;30,38;29,89;130;0,14;0,59;0,21;32,48;130;0,12;0,58;0,2;32,52;0,920;32,50;95,19
169;1648;82;247;160;85;81,96;81,68;80,69;0,995;330,42;85,00;79,03;422;557;376;371;1490;34,38;30,73;97,24;103,72;1241;1242;24,68;24,70;1,04;0,98;30,38;29,89;132;0,13;0,57;0,19;32,65;130;0,14;0,56;0,2;32,59;0,895;32,62;95,34
128;1666;60;277;0;83;82,53;82,32;80,94;1,381;333,90;82,46;84,04;419;797;442;#DIV/0!;1477;32,09;30,00;124,42;#DIV/0!;1249;#DIV/0!;24,68;24,70;1,04;0,98;30,38;29,89;135;0,13;0,55;0,2;32,53;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
204;1631;93;260;203;89;82,50;82,30;80,83;1,471;326,53;85,74;68,41;371;496;408;392;1480;32,08;30,38;107,49;112,91;1251;1254;24,77;24,70;1,06;1,02;30,38;30,87;135;0,12;0,56;0,21;32,43;135;0,13;0,57;0,19;32,40;0,890;32,42;95,33
240;1600;110;258;271;88;82,40;82,21;80,77;1,436;327,11;89,80;78,33;416;456;427;418;1496;34,68;33,01;122,88;115,61;1239;1240;24,77;24,70;1,06;1,02;30,38;30,87;142;0,1;0,57;0,2;32,57;132;0,12;0,58;0,21;32,54;0,890;32,56;95,35
262;1600;102;218;272;89;82,29;82,06;80,57;1,484;322,52;89,80;77,14;470;466;400;421;1476;32,22;31,36;119,36;108,41;1248;1248;24,77;24,70;1,06;1,02;30,38;30,87;133;0,14;0,58;0,2;32,66;133;0,11;0,59;0,21;32,59;0,915;32,63;95,23
223;1619;101;221;228;87;82,29;81,20;80,62;1,174;319,64;86,34;51,87;422;413;364;358;1473;31,80;28,73;99,11;97,49;1248;1248;24,79;24,88;1,03;1,06;30,38;30,87;127;0,12;0,57;0,21;32,43;124;0,11;0,58;0,21;32,40;0,900;32,42;95,28
225;1613;100;216;255;84;82,52;82,26;80,69;1,570;323,77;87,38;74,82;452;474;372;374;1506;35,43;32,70;98,05;99,31;1243;1244;24,79;24,88;1,03;1,06;30,38;30,87;126;0,13;0,6;0,19;32,50;126;0,14;0,59;0,21;32,48;0,930;32,49;95,13
211;1637;100;220;256;85;82,58;82,35;80,91;1,434;324,98;87,30;62,43;478;476;347;387;1479;32,26;29,97;101,00;104,59;1248;1249;24,79;24,88;1,03;1,06;30,38;30,87;127;0,16;0,57;0,2;32,50;129;0,15;0,56;0,2;32,52;0,920;32,51;95,19
227;1633;102;222;262;86;82,56;82,30;80,85;1,452;323,64;89,04;60,91;473;494;363;368;1496;34,51;30,44;102,23;102,27;1243;1244;24,78;24,88;1,07;1,11;30,87;31,36;126;0,16;0,59;0,19;32,54;126;0,17;0,58;0,2;32,52;0,945;32,53;95,06
237;1643;110;230;273;86;82,50;82,30;80,75;1,545;319,86;91,25;57,50;448;452;388;383;1507;35,67;33,32;96,57;111,49;1243;1244;24,78;24,88;1,07;1,11;30,87;31,36;138;0,11;0,58;0,2;32,52;134;0,12;0,57;0,19;32,49;0,885;32,51;95,37
236;1617;107;241;252;85;82,27;82,02;80,44;1,578;318,30;88,23;67,67;399;447;406;402;1499;34,79;34,73;118,12;115,81;1248;1249;24,78;24,88;1,07;1,11;30,87;31,36;140;0,13;0,6;0,2;32,53;135;0,13;0,61;0,19;32,65;0,930;32,59;95,15
#DIV/0!;985;0;94;91;75;77,98;55,65;77,74;#DIV/0!;768,02;85,81;98,48;727;779;195;177;1495;35,45;28,42;101,31;130,56;1241;1242;23,76;23,69;0,97;1,03;29,40;28,91;63;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;140;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
201;1488;77;201;207;83;80,82;70,41;79,50;0,749;433,80;90,33;54,03;444;485;297;294;1455;31,88;29,25;106,87;97,66;1223;1221;23,76;23,69;0,97;1,03;29,40;28,91;125;0,12;0,58;0,2;32,43;124;0,11;0,59;0,21;32,40;0,905;32,42;95,25
256;1657;108;239;245;84;82,82;82,57;81,31;1,260;318,02;87,09;81,40;406;490;367;370;1504;36,23;35,95;97,89;102,73;1236;1235;23,76;23,69;0,97;1,03;29,40;28,91;133;0,17;0,57;0,2;32,46;133;0,15;0,58;0,2;32,45;0,935;32,46;95,10
226;1633;109;239;238;84;82,97;82,77;81,40;1,377;317,49;88,41;80,44;402;471;378;380;1483;32,53;32,46;95,75;120,52;1251;1252;24,80;24,86;0,98;1,06;29,89;30,38;139;0,16;0,59;0,19;32,59;139;0,15;0,58;0,2;32,54;0,935;32,57;95,12
211;1647;96;222;232;82;82,47;82,25;81,33;0,927;323,15;88,92;56,81;385;433;353;357;1493;34,67;31,48;84,91;114,22;1240;1241;24,80;24,86;0,98;1,06;29,89;30,38;125;0,14;0,6;0,19;32,60;125;0,13;0,59;0,2;32,44;0,925;32,52;95,16
207;1653;98;221;221;83;82,62;82,39;81,47;0,911;323,60;89,05;59,83;424;500;347;345;1490;34,40;31,54;88,67;115,61;1245;1245;24,80;24,86;0,98;1,06;29,89;30,38;119;0,14;0,61;0,2;32,61;118;0,15;0,6;0,21;32,72;0,955;32,67;95,03
222;1648;101;218;228;83;82,66;82,46;81,57;0,891;322,27;88,92;57,27;370;436;344;336;1482;#DIV/0!;30,43;84,78;112,35;1247;1248;24,97;25,04;0,98;1,03;30,87;30,38;123;0,15;0,61;0,2;32,74;120;0,15;0,62;0,19;32,58;0,960;32,66;95,00
227;1651;110;232;236;84;83,02;82,82;81,61;1,205;321,38;87,93;79,61;328;382;359;361;1502;#DIV/0!;33,88;87,21;113,41;1243;1242;24,97;25,04;0,98;1,03;30,87;30,38;131;0,18;0,6;0,2;32,50;126;0,18;0,61;0,19;32,57;0,980;32,54;94,88
223;1633;100;233;240;83;82,83;82,68;81,54;1,137;320,84;86,95;87,11;357;396;352;391;1497;#DIV/0!;32,95;97,44;104,30;1252;1251;24,97;25,04;0,98;1,03;30,87;30,38;128;0,14;0,59;0,21;32,61;125;0,13;0,6;0,2;32,59;0,935;32,60;95,12
230;1621;104;214;260;83;82,64;82,37;81,42;0,953;319,62;89,69;73,27;374;369;418;401;#DIV/0!;#DIV/0!;#DIV/0!;119,71;126,11;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;138;0,14;0,6;0,21;32,46;133;0,12;0,59;0,2;32,44;0,930;32,45;95,13
244;1623;107;226;248;83;82,69;82,47;81,37;1,105;317,58;90,03;71,95;367;409;363;372;1471;#DIV/0!;33,24;98,22;105,46;1246;1247;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;128;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;126;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
206;1624;92;214;229;82;82,61;82,45;81,50;0,954;322,31;89,40;59,03;424;477;330;350;#DIV/0!;#DIV/0!;#DIV/0!;90,34;94,28;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;115;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;112;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
193;1639;90;218;258;83;82,21;81,93;81,33;0,604;324,30;89,40;70,95;410;453;354;354;1487;33,71;30,51;101,93;93,59;1241;1242;24,31;24,50;1,08;1,10;30,38;30,87;120;0,12;0,57;0,2;32,62;120;0,13;0,58;0,19;32,54;0,895;32,58;95,33
210;1666;97;220;263;83;82,26;81,98;81,40;0,575;323,09;90,50;76,84;374;431;380;357;1486;34,20;32,98;113,77;91,32;1237;1238;24,31;24,50;1,08;1,10;30,38;30,87;120;0,14;0,58;0,2;32,60;120;0,11;0,59;0,21;32,57;0,915;32,59;95,23
233;1641;106;227;248;84;82,61;82,36;81,41;0,948;319,67;90,85;72,76;381;422;361;389;1476;32,33;34,74;108,14;115,54;1247;1248;24,31;24,50;1,08;1,10;30,38;30,87;134;0,15;0,54;0,23;32,50;134;0,13;0,56;0,23;32,55;0,920;32,53;95,19
200;1645;90;219;241;82;82,45;82,17;81,71;0,464;326,35;90,04;66,24;430;480;341;347;1490;34,17;31,97;94,14;93,86;1245;1246;24,68;24,37;1,01;1,03;31,36;30,87;120;0,17;0,54;0,2;32,59;120;0,14;0,56;0,19;32,64;0,900;32,62;95,31
203;1672;101;225;255;83;82,63;82,42;81,38;1,041;318,76;90,43;73,08;417;457;337;349;1493;33,97;34,12;95,71;91,96;1245;1245;24,68;24,37;1,01;1,03;31,36;30,87;126;0,16;0,56;0,2;32,53;125;0,13;0,55;0,2;32,57;0,900;32,55;95,30
251;1665;108;238;230;84;82,86;82,67;81,52;1,142;316,95;89,85;88,83;320;412;367;367;1498;34,43;34,55;104,75;100,30;1247;1250;24,68;24,37;1,01;1,03;31,36;30,87;135;0,14875;0,545;0,2275;32,50;135;0,16;0,57;0,21;32,50;0,931;32,50;95,13
185;1679;95;222;227;82;82,42;82,22;81,35;0,866;320,67;90,60;53,04;401;440;326;345;1494;33,54;30,99;92,58;100,06;1251;1250;24,86;24,78;1,03;1,06;30,38;30,87;125;0,19;0,57;0,21;32,50;125;0,17;0,59;0,22;32,54;0,975;32,52;94,90
192;1663;90;235;254;82;82,33;82,06;81,43;0,627;324,56;90,03;72,68;365;410;353;354;1486;33,30;31,84;93,58;88,73;1243;1244;24,86;24,78;1,03;1,06;30,38;30,87;124;0,14;0,58;0,2;32,47;125;0,13;0,58;0,21;32,51;0,920;32,49;95,19
186;1666;90;237;261;80;82,61;82,38;81,80;0,585;325,49;89,64;68,13;403;469;356;354;1470;31,97;32,46;96,99;92,81;1239;1241;24,86;24,78;1,03;1,06;30,38;30,87;120;0,16;0,58;0,2;32,59;125;0,17;0,59;0,21;32,61;0,955;32,60;95,02
198;1655;93;209;259;83;82,79;82,41;81,82;0,770;323,51;89,50;74,58;494;487;312;342;1470;32,18;31,79;107,02;107,16;1236;1238;24,86;24,94;1,05;1,10;30,38;30,87;129;0,14;0,59;0,2;32,57;129;0,13;0,6;0,2;32,63;0,930;32,60;95,15
225;1642;99;226;250;82;82,52;82,31;81,95;0,367;319,44;91,48;59,09;405;421;356;372;1497;34,78;32,89;103,67;97,87;1241;1242;24,86;24,94;1,05;1,10;30,38;30,87;124;0,11;0,58;0,21;32,50;124;0,14;0,59;0,2;32,54;0,915;32,52;95,22
204;1652;96;218;261;81;82,66;82,44;81,82;0,616;321,70;90,80;54,05;450;504;354;358;1488;33,82;33,87;95,72;80,44;1241;1243;24,86;24,94;1,05;1,10;30,38;30,87;120;0,16;0,59;0,19;32,61;120;0,17;0,6;0,2;32,57;0,955;32,59;95,02
193;1063;12;81;81;71;76,49;60,22;77,45;0,638;760,40;87,51;99,59;720;743;239;260;#DIV/0!;#DIV/0!;#DIV/0!;68,45;101,60;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;97;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;106;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
